Name;Description;FLT1;FLT2;FLT3;FLT4;AEM1;AEM2;AEM3;AEM4;flight1;flight2;flight3;flight4;control1;control2;control3;control4;flightMean;aemMean;FvsAEM
FUBP1;far upstream element (FUSE) binding protein 1;9,889167282;9,760455897;9,817600675;9,701943911;10,22197784;10,15861085;10,14120848;10,15010523;0,027420181;0,040078689;0,034458614;0,045833225;-0,043880007;-0,037408898;-0,035631747;-0,036540295;9,792292;10,167975;-0,375683
FUT11;fucosyltransferase 11;5,990016534;5,835050803;5,988923282;6,246472169;6,32296164;6,304284227;6,274979081;6,514859807;0,057324411;0,081712059;0,057496461;0,016964845;-0,051178723;-0,048073643;-0,043201726;-0,083081379;6,0151157;6,3542714;-0,3391557
FXYD3 | LGI4;"""FXYD domain-containing ion transport regulator 3 | leucine-rich repeat LGI family, member 4""";6,834782176;6,828093692;6,749205829;6,926274855;6,930316068;6,903466258;7,100827585;7,131662637;0,025908083;0,026861324;0,038104408;0,012868563;-0,014006191;-0,010077673;-0,03895451;-0,043466127;6,8345895;7,016568;-0,1819785
FZD3;frizzled homolog 3 (Drosophila);5,002259506;5,308227751;5,128081133;4,941462919;5,209444878;5,562875419;5,661201691;5,506799794;0,088024364;0,032242455;0,065085478;0,099108356;-0,022460588;-0,091828594;-0,111127145;-0,0808226;5,095008;5,4850802;-0,3900722
G3BP1;Ras-GTPase-activating protein SH3-domain binding protein 1;8,308390941;8,419339957;8,058595551;8,344767149;8,614362994;8,545187282;8,789916539;8,720614668;0,041433944;0,028633396;0,07025365;0,037237103;-0,040033693;-0,031681936;-0,061228714;-0,052861725;8,282773;8,6675205;-0,3847475
GABRB3;"""gamma-aminobutyric acid (GABA) A receptor, subunit beta 3""";5,311667574;5,189192843;5,319145081;5,02482712;5,079313398;4,991638186;4,936144088;4,867564116;-0,069033145;-0,044383721;-0,070538078;-0,011303261;0,02530985;0,042134204;0,052783193;0,065943283;5,2112083;4,968665;0,2425433
GABRP;"""gamma-aminobutyric acid (GABA) A receptor, pi""";5,82619923;6,024555218;6,257535786;6,363762061;6,486252578;6,927808676;7,789897439;6,823165987;0,168491319;0,140182172;0,106931445;0,091770949;-0,060189408;-0,13236253;-0,273272456;-0,115258498;6,118013;7,006781;-0,888768
GABRR1;"""gamma-aminobutyric acid (GABA) C receptor, subunit rho 1""";4,775696731;4,55698714;4,886563871;4,613085157;4,452578507;4,488837859;4,335701527;4,446120003;-0,077838546;-0,02847745;-0,102860419;-0,041138347;0,054269326;0,046567816;0,079094076;0,055641117;4,708083;4,430809;0,277274
GADD45GIP1 | RAD23A;"""growth arrest and DNA-damage-inducible, gamma interacting protein 1 | RAD23a homolog (S. cerevisiae)""";6,782921195;6,690656817;6,56293762;6,984539945;7,235767183;7,146643646;7,011092095;7,129174225;0,048767987;0,061707078;0,079618326;0,020493118;-0,071130297;-0,057937097;-0,037871032;-0,055351051;6,7552633;7,1306696;-0,3754063
GAL3ST2 | GM6086;galactose-3-O-sulfotransferase 2 | predicted gene 6086;4,582714749;4,414043756;4,510957947;4,796040916;4,840357088;5,038092312;4,90620619;4,690830604;0,058772744;0,093415471;0,073510615;0,014958452;-0,057784443;-0,100996388;-0,072174736;-0,025107766;4,575939;4,8688717;-0,2929327
GALE;"""galactose-4-epimerase, UDP""";6,277802919;6,211933438;6,295360739;6,169293008;6,363677887;6,310073862;6,347383406;6,307800476;0,008595873;0,018998123;0,005823105;0,025731992;-0,020049457;-0,011457137;-0,017437574;-0,01109273;6,2385974;6,332234;-0,0936366
GALNTL6;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6;4,946145871;4,588042763;4,750232564;4,823168267;4,423318581;4,458354789;4,460449687;4,392647534;-0,115581496;-0,034812912;-0,07139411;-0,087844437;0,074018508;0,066683997;0,066245449;0,080439213;4,7768974;4,433693;0,3432044
GANAB;alpha glucosidase 2 alpha neutral subunit;9,485804992;9,820498692;9,418001918;9,677563075;9,792213176;9,964169684;9,998599592;9,841458661;0,041751734;0,00794125;0,048601145;0,022380489;-0,019972588;-0,037883853;-0,041470128;-0,025102077;9,600467;9,89911;-0,298643
GAP43;growth associated protein 43;5,344177097;5,132546352;5,338079108;5,459163572;5,125478721;5,009884809;5,014421774;5,071527785;-0,057137474;-0,015274567;-0,055931225;-0,079883074;0,036290888;0,05802523;0,057172175;0,046434918;5,3184915;5,0553284;0,2631631
GAPT;"""Grb2-binding adaptor, transmembrane""";5,145003787;5,147455656;5,531105714;5,406897928;5,843907631;5,82624474;5,844255754;5,785117333;0,116719594;0,116298663;0,050434654;0,071758312;-0,101041946;-0,097714107;-0,101107536;-0,089965354;5,3076158;5,8248816;-0,5172658
GART;phosphoribosylglycinamide formyltransferase;8,313105192;8,496063216;8,141448393;8,273949871;8,635315573;8,574559167;8,646131516;8,712549654;0,038073191;0,016902735;0,057935959;0,042603935;-0,03963014;-0,032315504;-0,040932302;-0,04892857;8,306142;8,642139;-0,335997
GAS2L1;growth arrest-specific 2 like 1;5,659824945;5,728439216;5,276477622;5,626789781;5,975876327;5,92123841;6,232579493;5,966365945;0,060456366;0,049066243;0,124092881;0,065940277;-0,072313316;-0,062509069;-0,118376221;-0,07060677;5,5728827;6,024015;-0,4511323
GATAD1;GATA zinc finger domain containing 1;9,178519175;9,488549839;9,335375479;9,394543775;9,458402293;9,570382241;9,684147995;9,579024119;0,041206547;0,008820564;0,024821247;0,018640492;-0,011675303;-0,023652733;-0,035821173;-0,024577072;9,349247;9,572989;-0,223742
GBP4;guanylate binding protein 4;8,793171197;8,980382114;8,855261852;8,735563197;9,143271054;9,110061111;9,117622751;9,251128946;0,039577191;0,019129319;0,032795419;0,045869351;-0,034178578;-0,030422262;-0,031277545;-0,046378186;8,841095;9,155521;-0,314426
GCAP14;granule cell antiserum positive 14;8,495873248;8,821923461;8,59713735;8,432646911;8,786064801;8,894674723;8,954326107;8,82799358;0,041721358;0,004945037;0,030299433;0,048852873;-0,023194624;-0,035842959;-0,042789752;-0,028077504;8,586895;8,865765;-0,27887
GCFC1;GC-rich sequence DNA-binding factor 1;8,391530259;8,285514445;8,420955747;8,163852992;8,587712933;8,582536244;8,581640238;8,569498972;0,022005723;0,034361379;0,018576318;0,048540462;-0,032740201;-0,032117664;-0,032009912;-0,030549829;8,315463;8,580347;-0,264884
GDI1;guanosine diphosphate (GDP) dissociation inhibitor 1;8,95266128;9,2442677;9,222561679;9,119380409;9,177388859;9,421875572;9,641056774;9,562145365;0,052690287;0,021834479;0,024131263;0,035049203;-0,004671284;-0,031435844;-0,055430148;-0,046791523;9,134718;9,450617;-0,315899
GEMIN5;gem (nuclear organelle) associated protein 5;7,391704829;7,520045108;7,218668643;7,351032963;7,607529169;7,612442579;7,575811674;7,647980535;0,028805396;0,011942793;0,051540586;0,034149264;-0,032178385;-0,032845029;-0,027875002;-0,037666767;7,3703628;7,610941;-0,2405782
GFER | DST;"""growth factor, erv1 (S. cerevisiae)-like (augmenter of liver regeneration) | dystonin""";6,506949816;6,437094449;6,397070046;6,498468955;6,831124955;6,575918134;6,764214108;6,708750134;0,031704141;0,042099283;0,048055294;0,032966174;-0,057466773;-0,017960435;-0,04710889;-0,038522996;6,4598956;6,7200017;-0,2601061
GFM1;"""G elongation factor, mitochondrial 1""";7,956810165;8,201355799;8,015422128;8,099319993;8,500590735;8,397856788;8,40601929;8,279757808;0,052315734;0,023189483;0,045334842;0,035342309;-0,053588445;-0,040855294;-0,041866979;-0,026217756;8,068227;8,396056;-0,327829
GFM2;"""G elongation factor, mitochondrial 2""";6,737155315;7,059214977;6,814632361;6,793806749;7,231174358;7,3120424;7,410001032;7,275658448;0,078013717;0,033939538;0,067410908;0,070260913;-0,055460608;-0,06726409;-0,08156211;-0,061953496;6,8512025;7,3072186;-0,4560161
GGA3;"""golgi associated, gamma adaptin ear containing, ARF binding protein 3""";7,991666298;7,749646175;7,618877046;7,819639435;7,920197305;8,12104411;8,176032683;8,038424785;0,008960736;0,038973431;0,055189992;0,030293631;-0,016066837;-0,041833086;-0,048887464;-0,031234013;7,794957;8,063925;-0,268968
GJA1;"""gap junction protein, alpha 1""";6,877880517;8,396303268;8,253387354;8,035714518;8,804699804;9,077412513;9,290774887;8,608132076;0,231114092;0,061367924;0,077344653;0,101678542;-0,115815356;-0,150376106;-0,177415417;-0,090904423;7,8908215;8,945255;-1,0544335
GJC3;"""gap junction protein, gamma 3""";4,31332748;4,17671551;4,190821052;4,684542446;4,15374184;3,912768207;3,793329846;3,95669098;-0,090840318;-0,056291157;-0,059858448;-0,184720565;0,043214575;0,098721169;0,126232961;0,088603865;4,3413515;3,9541328;0,3872187
GKN3;gastrokine 3;4,601928856;4,565745146;4,770501996;4,400567281;4,337768919;4,226557623;4,172020729;4,276051857;-0,082017553;-0,073509945;-0,121652911;-0,034672893;0,053856923;0,078114047;0,090009495;0,067318491;4,584686;4,2531;0,331586
GLB1L3;"""galactosidase, beta 1 like 3""";3,69330901;3,466901583;3,625243119;3,760425448;3,488480206;3,419928898;3,298454351;3,210131986;-0,101083799;-0,033585101;-0,080791359;-0,121093178;0,04069595;0,05954701;0,092951535;0,117239476;3,6364698;3,3542488;0,282221
GLT1D1;glycosyltransferase 1 domain containing 1;4,217885438;4,172727097;4,559400944;4,217885438;3,958722457;3,809731641;4,033676781;3,701055675;-0,088262846;-0,076611476;-0,176377765;-0,088262846;0,0776455;0,112359312;0,060181669;0,137680048;4,291975;3,8757966;0,4161784
GM10052 | HNRNPA1;heterogeneous nuclear ribonucleoprotein A1 pseudogene | heterogeneous nuclear ribonucleoprotein A1;11,42429595;11,16150448;10,98193649;11,18831579;11,01216934;10,82944712;10,60051388;10,67356296;-0,059873603;-0,035493479;-0,018834302;-0,037980862;0,015805161;0,032135664;0,052596203;0,046067559;11,1890135;10,778923;0,4100905
GM10081;predicted gene 10081;4,020819492;3,765966109;3,943686178;3,620874535;3,50281713;3,451711197;3,044641405;3,526843019;-0,189062714;-0,113695825;-0,166252352;-0,070788408;0,087293858;0,100610196;0,206677709;0,081033589;3,8378367;3,3815033;0,4563334
GM10113;predicted gene 10113;4,928881001;4,885499065;4,797582054;4,816010498;4,746431441;4,600199042;4,441303973;4,47635968;-0,079457242;-0,069956314;-0,050701913;-0,054737862;0,022763517;0,052871112;0,085585807;0,078368234;4,8569937;4,5660734;0,2909203
GM10229;predicted gene 10229;3,705914049;3,589298971;3,928415849;3,685604672;3,364951639;3,418568303;3,364934197;3,44587134;-0,090429718;-0,056116848;-0,155898742;-0,084453879;0,097216713;0,082831892;0,097221392;0,075506756;3,7273083;3,3985813;0,328727
GM10371;predicted gene 10371;5,692305393;5,282387339;5,773119587;5,686839239;5,210307411;5,196367397;5,314133612;4,991937584;-0,099285532;-0,020123057;-0,114892192;-0,098229921;0,071024987;0,073510431;0,05251323;0,109959372;5,6086626;5,1781864;0,4304762
GM10447;predicted gene 10447;4,859437007;4,524854797;5,036327988;4,52652021;4,297810049;4,487337077;4,134827849;4,339533628;-0,126205221;-0,048663681;-0,167200824;-0,049049651;0,092673607;0,052661863;0,127081375;0,08386519;4,736785;4,314877;0,421908
GM10489;predicted gene 10489;6,752469771;6,190950568;6,334586288;6,501421752;6,255562544;6,07059326;5,89022664;6,080066884;-0,111680082;-0,019235431;-0,042882626;-0,070349266;0,029371488;0,058071778;0,086057908;0,056601827;6,4448576;6,0741124;0,3707452
GM10538;predicted gene 10538;5,024115432;4,898047678;5,033160088;4,908490913;4,628055629;4,747643476;4,486673483;4,840142961;-0,074532593;-0,047569855;-0,076467019;-0,049803401;0,068042993;0,043961447;0,096513282;0,025334717;4,965954;4,6756287;0,2903253
GM10565;predicted gene 10565;5,025523875;4,503507665;4,862173457;4,705129241;4,137884524;4,541277635;4,10932517;4,207873198;-0,182729449;-0,0598758;-0,144285825;-0,107326331;0,133260984;0,048764535;0,139243148;0,118600856;4,7740836;4,24909;0,5249936
GM10567;predicted gene 10567;5,202148347;5,274237489;5,161521733;4,998991595;4,897516707;4,933303991;4,651625442;4,806303503;-0,078794314;-0,093743783;-0,070369379;-0,036664729;0,05072628;0,043789718;0,098386785;0,068405913;5,159225;4,8221874;0,3370376
GM10568 | GM6123;predicted gene 10568 | predicted gene 6123;6,279365829;6,185297856;6,366959317;6,551660182;6,713648582;6,640932375;6,453062653;6,873950397;0,058622114;0,072724415;0,045490442;0,017800813;-0,05796375;-0,046504838;-0,016899571;-0,083224755;6,345821;6,6703987;-0,3245777
GM10607;predicted gene 10607;4,926138871;4,228828618;4,658219258;4,369633343;4,171849159;3,765252081;3,996319276;4,008571601;-0,236015893;-0,061054006;-0,168792271;-0,096383273;0,082243753;0,171690182;0,1208582;0,118162837;4,545705;3,985498;0,560207
GM10620;predicted gene 10620;6,001363433;5,442555613;5,799847768;5,241427791;5,150798941;5,324092363;4,663690963;5,006293989;-0,19164068;-0,080682872;-0,151627395;-0,040746598;0,083699526;0,052871523;0,170353514;0,109406209;5,621299;5,036219;0,58508
GM10658;predicted gene 10658;5,824935681;5,181750994;5,453579261;5,497820388;5,212793235;4,974531891;4,973312757;4,614017843;-0,17826286;-0,048160027;-0,10314521;-0,112094266;0,050410271;0,093813206;0,094035289;0,159486334;5,4895215;4,943664;0,5458575
GM10757;predicted gene 10757;5,42097372;5,080837439;5,420766926;5,198593057;5,035170377;5,005127165;4,838966672;4,960622075;-0,09294442;-0,02436817;-0,092902727;-0,048109356;0,046422073;0,05211176;0,083579807;0,060540287;5,2802925;4,959972;0,3203205
GM10787;predicted gene 10787;6,240626707;5,818724822;6,30766814;6,218834475;5,879777446;5,639268689;5,630793463;5,878273704;-0,084001338;-0,010716678;-0,095646483;-0,080216012;0,043388521;0,082518137;0,083897016;0,043633172;6,1464634;5,7570286;0,3894348
GM10791;predicted gene 10791;5,04572804;4,802374751;4,788599273;4,835758684;4,796915723;4,662950182;4,561145096;4,567079995;-0,085798019;-0,033430448;-0,030466082;-0,040614388;0,014625636;0,042144612;0,063057242;0,061838105;4,868115;4,6470227;0,2210923
GM10823;predicted gene 10823;2,667718043;2,586436181;2,73151215;2,617528949;2,576773431;2,566644157;2,540528914;2,484745342;-0,049384933;-0,017411554;-0,074479255;-0,029642337;0,027925684;0,031746899;0,041598738;0,0626428;2,6507988;2,542173;0,1086258
GM10842;predicted gene 10842;3,993197578;4,054240007;3,877358523;3,821043923;3,83279761;3,582208848;3,496369059;3,545900211;-0,1048271;-0,121716154;-0,072777063;-0,057196092;0,026333912;0,089992316;0,111798657;0,099215993;3,93646;3,614319;0,322141
GM10851;predicted gene 10851;5,629968332;5,843328872;5,773294753;5,971035498;6,203888429;6,028296657;6,181749176;6,383845393;0,091859298;0,057443227;0,068740064;0,03684354;-0,068823888;-0,038572428;-0,065009673;-0,099827395;5,8044066;6,199445;-0,3950384
GM10852;predicted gene 10852;3,696758002;3,481698185;3,702511126;3,266423405;3,224379336;3,324240921;3,300119922;3,03982571;-0,147298538;-0,08055416;-0,149084035;-0,013743068;0,088346544;0,060111914;0,066931829;0,140526804;3,5368476;3,2221413;0,3147063
GM10855;predicted gene 10855;4,191242446;3,912269426;4,103037438;4,045202705;3,828939161;3,864407671;3,817640783;3,972961431;-0,082732133;-0,010664469;-0,059945955;-0,045005392;0,057593435;0,048863666;0,060374275;0,022145619;4,0629377;3,8709874;0,1919503
GM11488;predicted gene 11488;3,66414844;3,59227241;3,585091504;3,549420951;3,510384595;3,425048162;3,353236018;3,447883615;-0,066977635;-0,046047774;-0,043956738;-0,033569691;0,02427887;0,047998368;0,067958753;0,041651191;3,5977335;3,434138;0,1635955
GM11829;SMT3 suppressor of mif two 3 homolog 2 pseudogene;2,607776623;2,323073523;2,62445128;2,48209091;2,782337732;2,595379625;2,721773659;2,824143338;0,045088282;0,149340434;0,038982381;0,091111687;-0,10878902;-0,034284371;-0,08465364;-0,125448967;2,5093482;2,7309086;-0,2215604
GM12877;predicted gene 12877;4,681826424;4,49022774;4,741513103;4,50017295;4,394301742;4,414508297;4,145142275;4,313093629;-0,084569167;-0,040184346;-0,098395893;-0,042488206;0,045429828;0,041040376;0,099554512;0,063070592;4,603435;4,3167615;0,2866735
GM129;predicted gene 129;5,617400389;5,261967801;5,515755738;5,346166483;4,847140943;4,801050981;4,828566011;4,718503364;-0,170580662;-0,096513925;-0,149399465;-0,114059648;0,108214624;0,116694335;0,111632072;0,131881588;5,4353223;4,7988153;0,636507
GM13011;predicted gene 13011;5,051569876;5,203825041;5,379383143;5,081556441;4,978497467;4,731128193;4,968287415;4,840142961;-0,035260927;-0,066463865;-0,102442471;-0,041406327;0,038730118;0,08649325;0,040701519;0,065444206;5,179084;4,8795137;0,2995703
GM13015;predicted gene 13015;7,013019134;7,328744954;7,189373626;7,361858231;7,612977351;7,492348668;7,727426711;7,753525367;0,082854172;0,041564306;0,059790954;0,037233831;-0,053954716;-0,037254658;-0,069799298;-0,073412445;7,223249;7,6465693;-0,4233203
GM13125;predicted gene 13125;4,349124671;4,253888689;4,346781393;4,161767183;3,770244264;4,107747878;4,028119294;3,974616024;-0,095447179;-0,071459366;-0,094856959;-0,04825602;0,118667319;0,03977244;0,058386426;0,070893355;4,27789;3,970182;0,307708
GM13549;lactate dehydrogenase A pseudogene;3,422753746;3,395235833;3,524915753;3,50682155;3,633803707;3,578845996;3,556839375;3,582366516;0,046045683;0,05371519;0,017572152;0,02261518;-0,049494697;-0,03362212;-0,027266292;-0,034638897;3,4624317;3,587964;-0,1255323
GM14085 | SLC28A2;"""predicted gene 14085 | solute carrier family 28 (sodium-coupled nucleoside transporter), member 2""";7,911382407;7,912903916;7,996843876;8,533838234;6,730969796;7,182118451;6,745963111;6,962713949;-0,145673739;-0,145894073;-0,1580497;-0,235813648;0,167859399;0,112084507;0,166005796;0,139209186;8,088741;6,905441;1,1833
GM14129;predicted gene 14129;4,099901715;3,936893715;4,281656096;3,89384695;3,50729416;3,656084746;3,521898117;3,559663224;-0,151258402;-0,105485517;-0,202295298;-0,093397922;0,134658461;0,097947917;0,131055281;0,121737638;4,053075;3,561235;0,49184
GM15456;predicted gene 15456;5,274044783;5,432947383;5,37554708;5,400277819;5,138759211;5,166946408;5,158150576;5,033290483;-0,029225157;-0,060234858;-0,04903324;-0,053859422;0,043187036;0,037938712;0,039576455;0,062824821;5,370704;5,1242867;0,2464173
GM15470;predicted gene 15470;7,356892337;7,430455946;7,40383234;7,724491979;8,041026875;7,619824777;7,905802316;7,806774596;0,062022507;0,05264341;0,056037824;0,015154866;-0,075159117;-0,01884053;-0,057078352;-0,043837437;7,478918;7,843357;-0,364439
GM15770;predicted gene 15770;7,456920444;7,148195321;7,506693737;7,582779275;7,789412177;7,859767828;7,701499091;7,838542485;0,043654129;0,083247953;0,037270732;0,027512804;-0,049270281;-0,058747517;-0,037427977;-0,055888364;7,423647;7,797305;-0,373658
GM1679;predicted gene 1679;4,60103689;4,37854331;4,514993187;4,355538573;3,948113017;4,275457259;4,098417778;4,251864029;-0,110432801;-0,056735303;-0,089666666;-0,051183247;0,115274343;0,041920351;0,081592815;0,047207316;4,462528;4,1434627;0,3190653
