Name,Description,FLT1,FLT2,FLT3,FLT4,AEM1,AEM2,AEM3,AEM4,Flight Mean,AEM Mean,F vs AEM,cluster
TTYH2,tweety homolog 2 (Drosophila),6.814119306,7.139400138,6.941629518,7.233319741,7.180220434,7.297445962,7.649632258,7.45124346,7.0321174,7.394636,-0.3625186,F
POLR3E,polymerase (RNA) III (DNA directed) polypeptide E,6.609943919,6.731675031,6.794332078,6.528068639,7.1461926,6.94899585,6.920307645,7.098477002,6.666005,7.028493,-0.362488,H
CLSTN1,calsyntenin 1,7.237004186,7.639673744,7.465323227,7.549249302,7.64969181,7.827134586,8.130168505,7.730625209,7.472813,7.834405,-0.361592,G
SNX18,sorting nexin 18,6.503288535,6.660592861,6.495392272,6.742840535,7.039696035,6.904759072,7.030008716,6.873748887,6.6005287,6.9620533,-0.3615246,A
4930572J05RIK,RIKEN cDNA 4930572J05 gene,7.677560787,7.739444154,7.266687505,7.62378107,7.866963284,7.799624038,8.050147061,8.036324201,7.5768685,7.938265,-0.3613965,E
WDR77,WD repeat domain 77,8.233401022,8.523816345,8.405031343,8.549308138,8.761457365,8.737281729,8.77978859,8.877997439,8.427889,8.789131,-0.361242,I
NDUFAF4,"""NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4""",6.434187079,6.584867665,6.867745134,6.754667721,7.100496161,7.237275047,6.808878343,6.939699151,6.6603665,7.0215874,-0.3612209,H
BC048355,cDNA sequence BC048355,6.251963366,6.153655595,6.071218877,5.947845126,6.291086675,6.30820739,6.581026527,6.688579363,6.1061707,6.467225,-0.3610543,B
1110028C15RIK | RPE,RIKEN cDNA 1110028C15 gene | ribulose-5-phosphate-3-epimerase,7.010527537,7.463567448,7.295409,7.104785746,7.697123323,7.609578065,7.447387067,7.558065753,7.2185726,7.5780387,-0.3594661,D
TMEM48,transmembrane protein 48,7.061412106,7.396645226,6.988331644,6.954661442,7.522369564,7.364845956,7.488702947,7.458233183,7.1002626,7.4585376,-0.358275,E
2810453I06RIK,RIKEN cDNA 2810453I06 gene,6.187463267,6.529508072,6.61503747,6.5052329,6.654483278,6.863110519,7.016615799,6.735354369,6.4593105,6.8173914,-0.3580809,H
ATRNL1,attractin like 1,7.748519294,7.992813568,7.627300164,7.59479296,8.220218818,7.845448753,8.203675613,8.123326814,7.7408566,8.098167,-0.3573104,E
NUP43,nucleoporin 43,6.39686605,6.801488843,6.54454071,6.702355707,7.146939255,6.87622752,6.737798142,7.112016661,6.611313,6.9682455,-0.3569325,J
ZDHHC2,"""zinc finger, DHHC domain containing 2""",4.976485663,4.837618259,4.949389172,4.841088237,5.502846713,4.989232824,5.2414654,5.296481567,4.901145,5.257507,-0.356362,F
ZFAND2A,"""zinc finger, AN1-type domain 2A""",7.397278106,7.649030405,7.24832044,7.156529294,7.567291051,7.765517653,7.725729018,7.817551259,7.362789,7.7190223,-0.3562333,H
TXNL1,thioredoxin-like 1,7.968597191,8.294823104,7.936887637,8.283658184,8.481718888,8.342994468,8.508239263,8.571983642,8.120992,8.476234,-0.355242,E
PAPD7,PAP associated domain containing 7,7.673305316,8.021904084,7.512785827,7.71702674,8.097373287,7.940010792,8.077979547,8.227913024,7.7312555,8.085819,-0.3545635,D
CRIP3,cysteine-rich protein 3,7.853424557,7.938097951,7.727053707,8.118702947,8.272183814,8.025604329,8.225764392,8.525052602,7.90932,8.262152,-0.352832,D
E330020D12RIK,Riken cDNA E330020D12 gene,5.462576377,5.47412027,5.609353411,5.387444619,5.747470391,5.803581615,5.819769753,5.973514858,5.4833736,5.8360844,-0.3527108,C
LUC7L,Luc7 homolog (S. cerevisiae)-like,7.758935137,7.894275822,7.95850718,7.772970376,8.186797238,8.28087789,8.069615522,8.257667724,7.846172,8.198739,-0.352567,J
DERL1,"""Der1-like domain family, member 1""",8.088628339,8.417076205,8.104517293,8.543661812,8.548595194,8.497467117,8.796895013,8.720325632,8.288471,8.6408205,-0.3523495,G
2310022A10RIK,RIKEN cDNA 2310022A10 gene,5.915032017,6.049260627,5.576496074,5.960641062,6.291667597,6.013333327,6.378333062,6.226324074,5.8753576,6.2274146,-0.352057,J
CCDC117,coiled-coil domain containing 117,8.042685698,8.376291973,8.099731469,8.508076775,8.675375414,8.739317186,8.486190757,8.533738118,8.256697,8.608655,-0.351958,J
MRPS15,mitochondrial ribosomal protein S15,8.612074723,9.062355115,8.968247436,8.903669813,9.310229124,9.197086127,9.263906511,9.182822469,8.886587,9.238511,-0.351924,B
TFDP1,transcription factor Dp 1,8.849651942,8.893909707,8.551755369,8.580274914,9.077848387,8.95639993,9.120578688,9.123775286,8.718897,9.069651,-0.350754,A
TRIB2,tribbles homolog 2 (Drosophila),7.703920534,7.952114458,7.783279561,8.07288594,8.158144844,8.20372453,8.377645205,8.175112182,7.87805,8.228657,-0.350607,D
HSP90AB1,"""heat shock protein 90 alpha (cytosolic), class B member 1""",11.4131172,11.47636122,11.36434027,11.38954519,11.76874471,11.70898355,11.88353527,11.68410223,11.410841,11.761341,-0.3505,H
UBQLN1,ubiquilin 1,8.604912487,8.928726689,8.605941129,8.94669235,9.128468881,8.986265593,9.351832796,9.017532002,8.771568,9.121025,-0.349457,E
ALDH5A1,"""aldhehyde dehydrogenase family 5, subfamily A1""",5.624780372,5.987137904,5.723685967,5.819533595,5.971195279,6.086850738,6.376388642,6.118205105,5.7887845,6.1381598,-0.3493753,F
TMEM135,transmembrane protein 135,6.953871122,7.443807999,7.193334503,7.347564972,7.386583397,7.656303956,7.75623586,7.536378113,7.234645,7.5838747,-0.3492297,F
GTF2E1,"""general transcription factor II E, polypeptide 1 (alpha subunit)""",6.84971362,7.263730702,7.042312139,7.02860772,7.63934537,7.341671229,7.354672285,7.244818188,7.046091,7.395127,-0.349036,I
PTAR1,protein prenyltransferase alpha subunit repeat containing 1,6.993155793,7.333479278,6.96642333,7.235658862,7.403493509,7.379717607,7.568580228,7.569921523,7.1321793,7.480428,-0.3482487,G
ALG3,"""asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)""",7.150641023,7.438696741,7.448723059,7.499863294,7.744422659,7.680637361,7.90710126,7.598279922,7.384481,7.73261,-0.348129,J
TMEM39A,transmembrane protein 39a,7.935861217,8.307783787,8.178628888,8.401333687,8.464176883,8.4349355,8.640284694,8.675401005,8.205902,8.5536995,-0.3477975,H
PIK3R3,"""phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55)""",6.453389816,6.757533859,6.802136498,6.658003383,7.012939621,7.066818862,6.989880233,6.992407538,6.667766,7.015511,-0.347745,H
S100PBP,S100P binding protein,8.108333912,8.144929966,7.903062549,7.969127619,8.459324781,8.271213199,8.326511003,8.457882203,8.0313635,8.378733,-0.3473695,A
CDC25A,cell division cycle 25 homolog A (S. pombe),7.6645404600000004,8.074005456,7.775073408,7.70427187,8.232494358,8.145594275,8.028939681,8.199931331,7.8044724,8.15174,-0.3472676,B
4930473A06RIK,RIKEN cDNA 4930473A06 gene,5.852101775,6.086026297,5.874893148,5.679796717,6.208155384,6.149274795,6.234155299,6.28760095,5.873204,6.2197967,-0.3465927,B
HRAS1,Harvey rat sarcoma virus oncogene 1,7.248288063,7.307405959,7.521933813,7.578532,7.770184556,7.623975111,7.788624417,7.859680234,7.4140406,7.760616,-0.3465754,C
PHF17,PHD finger protein 17,7.391808981,7.646351667,7.454681815,7.445517083,7.936642275,7.726096147,7.808511306,7.852976688,7.4845896,7.8310566,-0.346467,G
SLC35E1,"""solute carrier family 35, member E1""",7.542995427,7.761402263,7.542514351,7.880499664,7.849992544,7.933508201,8.147902517,8.179867094,7.6818533,8.027818,-0.3459647,G
CIITA,class II transactivator,5.938684218,6.254197092,5.932263015,6.290904481,6.343326268,6.449898715,6.663337388,6.343046806,6.104012,6.449902,-0.34589,G
SMS | GM8234,spermine synthase | spermine synthase pseudogene,8.55203535,8.72670339,8.561901371,8.540425016,8.953848835,8.833657411,8.880894226,9.096143945,8.595266,8.941135,-0.345869,E
LRRC51,leucine rich repeat containing 51,5.402886015,5.204166462,5.529656919,5.476471049,5.561546342,5.795855444,5.980160478,5.657718332,5.403295,5.7488203,-0.3455253,G
PDE5A,"""phosphodiesterase 5A, cGMP-specific""",7.009752868,7.238997338,6.908241436,6.721491352,7.28077011,7.159929511,7.53924152,7.27970795,6.9696207,7.314912,-0.3452913,H
CLPTM1L,CLPTM1-like,9.022925425,9.206344265,8.969714796,9.370151548,9.586027334,9.372710836,9.49109918,9.498971819,9.142284,9.487202,-0.344918,C
PRMT1,protein arginine N-methyltransferase 1,7.508564612,7.720903055,7.473724583,7.871321975,8.224700705,7.82537129,7.921571385,7.981984444,7.6436286,7.988407,-0.3447784,B
SYMPK,symplekin,8.600945893,8.694596658,8.4817815070000009,8.631153875,8.91578424,8.749994848,9.152584794,8.968994029,8.602119,8.946839,-0.34472,A
ARHGEF10L,Rho guanine nucleotide exchange factor (GEF) 10-like,6.383302974,6.530128745,6.216069358,6.505619685,6.747406417,6.596009539,6.790302207,6.878276142,6.40878,6.752999,-0.344219,E
FGF21,fibroblast growth factor 21,5.475157401,5.403763079,5.423342169,5.559172669,5.913585231,5.944584823,5.510615271,5.866709378,5.4653587,5.8088737,-0.343515,D
9030625A04RIK,RIKEN cDNA 9030625A04 gene,6.521356183,6.765170129,6.402632686,6.66511936,6.863472383,6.926152638,7.009268629,6.928601086,6.5885696,6.9318733,-0.3433037,G
NOLC1,nucleolar and coiled-body phosphoprotein 1,7.613343349,7.895756212,7.561039801,7.638658727,8.042704026,7.94295595,8.152723893,7.940719927,7.6772,8.019776,-0.342576,I
USPL1,ubiquitin specific peptidase like 1,8.524596666,8.669175926,8.388336928,8.514193709,8.965248178,8.875693853,8.76138592,8.863668612,8.5240755,8.866499,-0.3424235,C
ATP2C1,"""ATPase, Ca++-sequestering""",8.863432154,9.067879021,8.775432676,9.032355357,9.387324577,9.278436961,9.236593706,9.206098708,8.934774,9.277113,-0.342339,I
STYX,serine/threonine/tyrosine interaction protein,8.246537558,8.527131276,8.359073471,8.299099597,8.699437101,8.634330296,8.725318173,8.741156311,8.357961,8.700061,-0.3421,E
ZFP236,zinc finger protein 236,7.332469822,7.436568432,7.288542764,7.421508793,7.594389677,7.680591601,7.724037418,7.846316069,7.3697724,7.7113333,-0.3415609,J
CDKN2B,"""cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)""",5.897359312,5.881718616,5.616697172,5.956113161,6.208221634,6.035612273,6.337240031,6.134613112,5.837972,6.1789217,-0.3409497,G
APCDD1,adenomatosis polyposis coli down-regulated 1,6.375623857,6.483749521,6.556713819,6.265643194,6.67641406,6.644793397,7.011092095,6.706211437,6.420432,6.7596273,-0.3391953,A
SFRS13A,"""splicing factor, arginine/serine-rich 13A""",8.011186029,8.241447159,8.158899805,7.970268129,8.519644636,8.471925965,8.271704965,8.475273922,8.09545,8.434637,-0.339187,G
FUT11,fucosyltransferase 11,5.990016534,5.835050803,5.988923282,6.246472169,6.32296164,6.304284227,6.274979081,6.514859807,6.0151157,6.3542714,-0.3391557,B
TBC1D4,"""TBC1 domain family, member 4""",6.261359347,6.645954198,6.277848229,6.574775027,6.616467181,6.776020012,6.923424949,6.799929418,6.4399843,6.77896,-0.3389757,J
SIAH2,seven in absentia 2,6.48910805,6.580646192,6.4811819,6.892716017,6.882518352,6.926193971,6.934977711,7.054729618,6.610913,6.949605,-0.338692,C
PUS7,pseudouridylate synthase 7 homolog (S. cerevisiae),5.754118569,5.863108823,5.472534394,5.719025738,6.295798985,5.927403349,5.956107951,5.981773532,5.702197,6.040271,-0.338074,G
POPDC2 | COX17,"""popeye domain containing 2 | cytochrome c oxidase, subunit XVII assembly protein homolog (yeast)""",6.237080461,6.408323492,6.64151528,6.281309795,6.547721972,6.645844363,6.955002781,6.769498665,6.392057,6.729517,-0.33746,I
UBE2QL1,ubiquitin-conjugating enzyme E2Q family-like 1,6.17477992,5.82598622,6.049742645,6.092746125,6.268335486,6.28562387,6.426909197,6.50890366,6.0358143,6.3724427,-0.3366284,F
ZBTB41,zinc finger and BTB domain containing 41 homolog,7.465371422,7.894068811,7.617453993,7.501312863,8.090309847,7.888406878,7.882798804,7.96298797,7.6195517,7.9561257,-0.336574,G
TUBGCP4,"""tubulin, gamma complex associated protein 4""",7.422564628,7.717256635,7.442409902,7.631303097,7.677823352,7.754034178,8.035217582,8.090590734,7.553384,7.8894167,-0.3360327,I
GART,phosphoribosylglycinamide formyltransferase,8.313105192,8.496063216,8.141448393,8.273949871,8.635315573,8.574559167,8.646131516,8.712549654,8.306142,8.642139,-0.335997,D
NR2F6,"""nuclear receptor subfamily 2, group F, member 6""",6.348305783,6.362995564,6.289299213,6.646983678,6.634097492,6.678891119,6.874917509,6.801781956,6.411896,6.747422,-0.335526,C
ARL8A,ADP-ribosylation factor-like 8A,8.139465774,8.45567824,8.181712366,8.400688355,8.519523138,8.435599092,8.884755752,8.677255232,8.294386,8.629284,-0.334898,J
ORMDL2 | DNAJC14,"""ORM1-like 2 (S. cerevisiae) | DnaJ (Hsp40) homolog, subfamily C, member 14""",6.942779643,7.104206766,7.012233094,7.216048415,7.409020556,7.36242642,7.36282465,7.480395253,7.068817,7.4036665,-0.3348495,H
LSS,lanosterol synthase,6.111902925,6.340826307,6.255345415,6.081570918,6.406469263,6.512988241,6.676166163,6.531063703,6.1974115,6.5316715,-0.33426,I
NOP58,NOP58 ribonucleoprotein homolog (yeast),8.177498601,8.409921236,8.06790339,8.192433911,8.771586491,8.528706167,8.287892836,8.595055497,8.21194,8.545811,-0.333871,A
GM6462,predicted gene 6462,2.956099234,2.711406954,3.069177371,2.92384022,3.175387953,3.417525573,3.187647097,3.214706905,2.915131,3.248817,-0.333686,D
PLXNA2,plexin A2,6.151089638,6.480096492,6.229518827,6.425661898,6.513237071,6.663883562,6.937709855,6.505445586,6.3215914,6.655069,-0.3334776,A
TPPP,tubulin polymerization promoting protein,6.176064657,6.308896509,6.520561784,6.061162122,6.388034224,6.740356702,6.700874261,6.571025497,6.266671,6.600073,-0.333402,H
RNF25,ring finger protein 25,6.419633031,6.762905367,6.37943,6.634667032,6.813733479,6.733859885,7.049916309,6.931622772,6.549159,6.8822837,-0.3331247,E
ATXN7L3,ataxin 7-like 3,7.125349352,7.0865754,6.670342371,7.066726899,7.377223902,7.292359869,7.410306037,7.200780096,6.9872484,7.3201675,-0.3329191,D
MOBKL1A,"""MOB1, Mps One Binder kinase activator-like 1A (yeast)""",7.604657579,7.890896623,7.5081424,7.683351505,8.075094325,7.858700202,8.118954246,7.964692335,7.671762,8.00436,-0.332598,A
TRIO,triple functional domain (PTPRF interacting),5.726626243,5.901405308,5.974367291,5.899799207,6.138542174,6.032417067,6.401765035,6.25619416,5.8755493,6.2072296,-0.3316803,B
RCC2,regulator of chromosome condensation 2,9.884498439,9.956083907,9.622352513,9.848334076,10.08741435,10.12021123,10.17897296,10.24816125,9.827818,10.15869,-0.330872,G
ARL8B,ADP-ribosylation factor-like 8B,8.412900856,8.524928589,8.340255184,8.569767251,8.699706088,8.622236619,8.833673383,9.012366462,8.461963,8.791995,-0.330032,E
ZHX2,zinc fingers and homeoboxes 2,6.908416547,7.211603189,6.751605335,6.843829988,7.099417466,7.297872677,7.394847262,7.242745916,6.928864,7.258721,-0.329857,F
FAM102A,"""family with sequence similarity 102, member A""",7.682569299,7.67150534,7.407758548,7.731223587,7.847060346,7.865708213,8.095680033,8.003342534,7.6232643,7.9529476,-0.3296833,A
PLS1,plastin 1 (I-isoform),6.339005088,6.73579508,6.5673972,6.675374341,6.767292672,7.021230729,6.960293763,6.886813777,6.579393,6.908908,-0.329515,B
TMEM183A,transmembrane protein 183A,7.298074424,7.503685104,7.187183582,7.361406457,7.591357844,7.630878415,7.691695107,7.752106816,7.3375874,7.6665096,-0.3289222,H
OPA3,optic atrophy 3 (human),6.826310646,7.056547786,6.919242414,7.199650715,7.25686431,7.162245585,7.499603533,7.398100224,7.0004377,7.3292036,-0.3287659,E
GFM1,"""G elongation factor, mitochondrial 1""",7.956810165,8.201355799,8.015422128,8.099319993,8.500590735,8.397856788,8.40601929,8.279757808,8.068227,8.396056,-0.327829,E
NUP93,nucleoporin 93,7.35522576,7.521973881,7.120128498,7.499652192,7.747082244,7.646830134,7.700211134,7.713183369,7.374245,7.701827,-0.327582,E
PCBP1,poly(rC) binding protein 1,9.668277101,9.762477597,9.533404955,9.958050297,10.16059954,9.98966737,10.05093948,10.02524912,9.730553,10.056614,-0.326061,G
GOLT1B,golgi transport 1 homolog B (S. cerevisiae),8.501868927,8.781273504,8.660723161,8.650709984,8.94265325,8.989646057,8.95698635,9.004126434,8.6486435,8.973353,-0.3247095,B
GM10568 | GM6123,predicted gene 10568 | predicted gene 6123,6.279365829,6.185297856,6.366959317,6.551660182,6.713648582,6.640932375,6.453062653,6.873950397,6.345821,6.6703987,-0.3245777,G
ZFP329,zinc finger protein 329,7.612779427,7.404596773,7.486929951,7.164236022,7.718901583,7.7653937730000004,7.576740234,7.905314282,7.4171357,7.7415876,-0.3244519,H
RMND1 | GM5512,required for meiotic nuclear division 1 homolog (S. cerevisiae) | required for meiotic nuclear division 1 pseudogene,6.924116748,7.160400151,6.908340645,7.170489907,7.314324465,7.376253851,7.419602714,7.35094588,7.040837,7.365282,-0.324445,A
FAM20B,"""family with sequence similarity 20, member B""",8.243859483,8.543264928,8.147865812,8.346466564,8.723292905,8.4654071,8.725539533,8.664617587,8.320364,8.644714,-0.32435,F
TSG101,tumor susceptibility gene 101,7.992022938,8.262247902,8.27462946,8.269320918,8.568129611,8.537698554,8.53575722,8.453482,8.199555,8.5237665,-0.3242115,E
ZFP560,zinc finger protein 560,4.791993571,4.916261955,4.752824682,4.882068194,5.208752614,5.29923514,5.042533968,5.085774126,4.8357873,5.159074,-0.3232867,B
EXOSC1,exosome component 1,7.42124766,7.738178566,7.558458735,7.534737938,7.780096729,7.759390278,7.984006794,8.02071765,7.5631557,7.886053,-0.3228973,C
MRP63,mitochondrial ribosomal protein 63,6.871220205,7.265663863,7.056344676,7.284335243,7.415734434,7.315146022,7.52160533,7.509086829,7.1193914,7.4403934,-0.321002,J
CCDC64,coiled-coil domain containing 64,6.65609455,6.626062589,6.372779931,6.643254241,6.911549348,6.600352291,6.993211486,7.07539453,6.574548,6.8951273,-0.3205793,J
ZNHIT1 | PLOD3,"""zinc finger, HIT domain containing 1 | procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3""",7.020145488,7.045341722,6.788855117,7.2016052,7.343389495,7.127494636,7.495092361,7.36982855,7.0139866,7.3339515,-0.3199649,E
E2F6,E2F transcription factor 6,6.666386493,7.046487884,6.690073127,7.030459681,7.210868644,7.041160057,7.200134525,7.260743025,6.8583517,7.1782265,-0.3198748,I
LDLRAD3,low density lipoprotein receptor class A domain containing 3,7.41789375,7.624671417,7.49098724,7.666135285,7.738453731,7.885577382,7.962944998,7.890768583,7.549922,7.869436,-0.319514,B
GSPT1,G1 to S phase transition 1,9.649941334,10.01766069,9.565538089,9.742233931,9.977590811,10.06951402,10.18409418,10.02194635,9.743844,10.063286,-0.319442,H
MIRHG1,microRNA host gene 1 (non-protein coding),5.02209153,4.999780115,5.18473293,4.758423374,5.31939501,5.3249268,5.148758783,5.449322785,4.9912567,5.3106008,-0.3193441,A
ITPK1,"""inositol 1,3,4-triphosphate 5/6 kinase""",7.168576045,7.48292199,7.097781613,7.437303454,7.470809001,7.51141189,7.810124802,7.668964757,7.296646,7.6153274,-0.3186814,F
ANKRD6,ankyrin repeat domain 6,6.853533581,7.056804285,6.66649875,6.805092836,7.068959634,7.024208005,7.126640366,7.436545863,6.845482,7.1640887,-0.3186067,J
EFHA2,"""EF-hand domain family, member A2""",5.495454787,5.751229919,5.600576447,5.745423595,5.819683636,6.030400584,6.088940942,5.92776891,5.6481714,5.9666986,-0.3185272,F
COBL,cordon-bleu,6.110727989,6.374820294,6.171310984,6.328430982,6.50227655,6.408828765,6.769447092,6.578152511,6.2463226,6.5646763,-0.3183537,C
ORF63,open reading frame 63,5.530469269,5.523158874,5.530900625,5.65274658,5.812203532,5.761019386,5.990819043,5.94660572,5.559319,5.8776617,-0.3183427,F
AI747699,expressed sequence AI747699,6.820492864,7.190016731,7.113060897,7.243503689,7.443513035,7.25272317,7.427770766,7.507696703,7.0917683,7.4079256000000004,-0.3161573,J
