Name,Description,x,y,sample,value
DNAHC8,"""dynein, axonemal, heavy chain 8""",4,340,flight4,0.156757372
DNAIC2,"""dynein, axonemal, intermediate chain 2""",1,341,flight1,0.021849888
DNAIC2,"""dynein, axonemal, intermediate chain 2""",2,341,flight2,0.025234652
DNAIC2,"""dynein, axonemal, intermediate chain 2""",3,341,flight3,0.018620214
DNAIC2,"""dynein, axonemal, intermediate chain 2""",4,341,flight4,0.033463024
DNAJA4,"""DnaJ (Hsp40) homolog, subfamily A, member 4""",1,342,flight1,0.099550879
DNAJA4,"""DnaJ (Hsp40) homolog, subfamily A, member 4""",2,342,flight2,0.066048619
DNAJA4,"""DnaJ (Hsp40) homolog, subfamily A, member 4""",3,342,flight3,0.038146388
DNAJA4,"""DnaJ (Hsp40) homolog, subfamily A, member 4""",4,342,flight4,0.032122908
DNAJB2,"""DnaJ (Hsp40) homolog, subfamily B, member 2""",1,343,flight1,0.11559272
DNAJB2,"""DnaJ (Hsp40) homolog, subfamily B, member 2""",2,343,flight2,0.068219305
DNAJB2,"""DnaJ (Hsp40) homolog, subfamily B, member 2""",3,343,flight3,0.123903644
DNAJB2,"""DnaJ (Hsp40) homolog, subfamily B, member 2""",4,343,flight4,0.064584393
DNASE1L3,deoxyribonuclease 1-like 3,1,344,flight1,0.077696215
DNASE1L3,deoxyribonuclease 1-like 3,2,344,flight2,0.023811793
DNASE1L3,deoxyribonuclease 1-like 3,3,344,flight3,0.105790771
DNASE1L3,deoxyribonuclease 1-like 3,4,344,flight4,0.034351855
DNMT3A,DNA methyltransferase 3A,1,345,flight1,0.027193589
DNMT3A,DNA methyltransferase 3A,2,345,flight2,0.009179158
DNMT3A,DNA methyltransferase 3A,3,345,flight3,0.048729877
DNMT3A,DNA methyltransferase 3A,4,345,flight4,0.019409255
DOC2B,"""double C2, beta""",1,346,flight1,-0.054927085
DOC2B,"""double C2, beta""",2,346,flight2,-0.106779687
DOC2B,"""double C2, beta""",3,346,flight3,-0.052159595
DOC2B,"""double C2, beta""",4,346,flight4,-0.100170984
DPH3,"""DPH3 homolog (KTI11, S. cerevisiae)""",1,347,flight1,0.108003976
DPH3,"""DPH3 homolog (KTI11, S. cerevisiae)""",2,347,flight2,0.026618095
DPH3,"""DPH3 homolog (KTI11, S. cerevisiae)""",3,347,flight3,0.053103327
DPH3,"""DPH3 homolog (KTI11, S. cerevisiae)""",4,347,flight4,0.040909627
DPH5,DPH5 homolog (S. cerevisiae),1,348,flight1,0.033100346
DPH5,DPH5 homolog (S. cerevisiae),2,348,flight2,0.082395436
DPH5,DPH5 homolog (S. cerevisiae),3,348,flight3,0.086987915
DPH5,DPH5 homolog (S. cerevisiae),4,348,flight4,0.031631594
DPP9,dipeptidylpeptidase 9,1,349,flight1,0.078739879
DPP9,dipeptidylpeptidase 9,2,349,flight2,0.056328667
DPP9,dipeptidylpeptidase 9,3,349,flight3,0.094120159
DPP9,dipeptidylpeptidase 9,4,349,flight4,0.043862892
DPY30,dpy-30 homolog (C. elegans),1,350,flight1,0.068116725
DPY30,dpy-30 homolog (C. elegans),2,350,flight2,0.028033699
DPY30,dpy-30 homolog (C. elegans),3,350,flight3,0.038748426
DPY30,dpy-30 homolog (C. elegans),4,350,flight4,0.039213253000000003
DQX1,DEAQ RNA-dependent ATPase,1,351,flight1,0.050507855
DQX1,DEAQ RNA-dependent ATPase,2,351,flight2,0.042829532
DQX1,DEAQ RNA-dependent ATPase,3,351,flight3,0.044499553
DQX1,DEAQ RNA-dependent ATPase,4,351,flight4,0.056173491
DTX4,deltex 4 homolog (Drosophila),1,352,flight1,0.111090468
DTX4,deltex 4 homolog (Drosophila),2,352,flight2,0.044928024
DTX4,deltex 4 homolog (Drosophila),3,352,flight3,0.076772778
DTX4,deltex 4 homolog (Drosophila),4,352,flight4,0.053738299
DUB1 | USP-PS | DUB3,"""deubiquitinating enzyme 1 | ubiquitin specific peptidase, pseudogene (USP17 homolog) | deubiquitinating enzyme 3""",1,353,flight1,-0.145536394
DUB1 | USP-PS | DUB3,"""deubiquitinating enzyme 1 | ubiquitin specific peptidase, pseudogene (USP17 homolog) | deubiquitinating enzyme 3""",2,353,flight2,-0.062094506
DUB1 | USP-PS | DUB3,"""deubiquitinating enzyme 1 | ubiquitin specific peptidase, pseudogene (USP17 homolog) | deubiquitinating enzyme 3""",3,353,flight3,-0.108104243
DUB1 | USP-PS | DUB3,"""deubiquitinating enzyme 1 | ubiquitin specific peptidase, pseudogene (USP17 homolog) | deubiquitinating enzyme 3""",4,353,flight4,-0.050144038
DUSP16,dual specificity phosphatase 16,1,354,flight1,0.073933169000000007
DUSP16,dual specificity phosphatase 16,2,354,flight2,0.043664835
DUSP16,dual specificity phosphatase 16,3,354,flight3,0.084594374
DUSP16,dual specificity phosphatase 16,4,354,flight4,0.034292029
DUSP18,dual specificity phosphatase 18,1,355,flight1,0.107048598
DUSP18,dual specificity phosphatase 18,2,355,flight2,0.044749097
DUSP18,dual specificity phosphatase 18,3,355,flight3,0.093664235
DUSP18,dual specificity phosphatase 18,4,355,flight4,0.06675196
DUT,deoxyuridine triphosphatase,1,356,flight1,0.037376781
DUT,deoxyuridine triphosphatase,2,356,flight2,0.023068355
DUT,deoxyuridine triphosphatase,3,356,flight3,0.054177111
DUT,deoxyuridine triphosphatase,4,356,flight4,0.094850845
DYX1C1,dyslexia susceptibility 1 candidate 1 homolog (human),1,357,flight1,-0.05647543
DYX1C1,dyslexia susceptibility 1 candidate 1 homolog (human),2,357,flight2,-0.022452258
DYX1C1,dyslexia susceptibility 1 candidate 1 homolog (human),3,357,flight3,-0.046970915
DYX1C1,dyslexia susceptibility 1 candidate 1 homolog (human),4,357,flight4,-0.025088884
E030030I06RIK,RIKEN cDNA E030030I06 gene,1,358,flight1,0.033918599
E030030I06RIK,RIKEN cDNA E030030I06 gene,2,358,flight2,0.048248926
E030030I06RIK,RIKEN cDNA E030030I06 gene,3,358,flight3,0.064553784
E030030I06RIK,RIKEN cDNA E030030I06 gene,4,358,flight4,0.014352427
E2F6,E2F transcription factor 6,1,359,flight1,0.071304522
E2F6,E2F transcription factor 6,2,359,flight2,0.01835253
E2F6,E2F transcription factor 6,3,359,flight3,0.068004732
E2F6,E2F transcription factor 6,4,359,flight4,0.020585422
E330020D12RIK,Riken cDNA E330020D12 gene,1,360,flight1,0.063999764
E330020D12RIK,Riken cDNA E330020D12 gene,2,360,flight2,0.062021744
E330020D12RIK,Riken cDNA E330020D12 gene,3,360,flight3,0.038849847
E330020D12RIK,Riken cDNA E330020D12 gene,4,360,flight4,0.076873422
E4F1,E4F transcription factor 1,1,361,flight1,0.013851276
E4F1,E4F transcription factor 1,2,361,flight2,0.01533688
E4F1,E4F transcription factor 1,3,361,flight3,0.024593394
E4F1,E4F transcription factor 1,4,361,flight4,0.009998667
EAF1,ELL associated factor 1,1,362,flight1,0.031031778
EAF1,ELL associated factor 1,2,362,flight2,0.010229644
EAF1,ELL associated factor 1,3,362,flight3,0.051990547
EAF1,ELL associated factor 1,4,362,flight4,0.024835299
EDAR,ectodysplasin-A receptor,1,363,flight1,-0.053471343
EDAR,ectodysplasin-A receptor,2,363,flight2,-0.029261931
EDAR,ectodysplasin-A receptor,3,363,flight3,-0.092608504
EDAR,ectodysplasin-A receptor,4,363,flight4,-0.036650775
EDEM1,"""ER degradation enhancer, mannosidase alpha-like 1""",1,364,flight1,0.009203955
EDEM1,"""ER degradation enhancer, mannosidase alpha-like 1""",2,364,flight2,0.007710593
EDEM1,"""ER degradation enhancer, mannosidase alpha-like 1""",3,364,flight3,0.027458879
EDEM1,"""ER degradation enhancer, mannosidase alpha-like 1""",4,364,flight4,0.0140292
EEF1E1,eukaryotic translation elongation factor 1 epsilon 1,1,365,flight1,0.15079023
EEF1E1,eukaryotic translation elongation factor 1 epsilon 1,2,365,flight2,0.055708834
EEF1E1,eukaryotic translation elongation factor 1 epsilon 1,3,365,flight3,0.082387069
EEF1E1,eukaryotic translation elongation factor 1 epsilon 1,4,365,flight4,0.051508631
EFCAB10,EF-hand calcium binding domain 10,1,366,flight1,-0.202754266
EFCAB10,EF-hand calcium binding domain 10,2,366,flight2,-0.041283797
EFCAB10,EF-hand calcium binding domain 10,3,366,flight3,-0.289156219
EFCAB10,EF-hand calcium binding domain 10,4,366,flight4,-0.246535384
EFHA2,"""EF-hand domain family, member A2""",1,367,flight1,0.078978987
EFHA2,"""EF-hand domain family, member A2""",2,367,flight2,0.036111876
EFHA2,"""EF-hand domain family, member A2""",3,367,flight3,0.061360926
EFHA2,"""EF-hand domain family, member A2""",4,367,flight4,0.037084998
EHD2,EH-domain containing 2,1,368,flight1,0.148299928
EHD2,EH-domain containing 2,2,368,flight2,0.046787434
EHD2,EH-domain containing 2,3,368,flight3,0.070146965
EHD2,EH-domain containing 2,4,368,flight4,0.091076121
EIF2A,eukaryotic translation initiation factor 2a,1,369,flight1,-0.033400824
EIF2A,eukaryotic translation initiation factor 2a,2,369,flight2,-0.049243047
EIF2A,eukaryotic translation initiation factor 2a,3,369,flight3,-0.023494172
EIF2A,eukaryotic translation initiation factor 2a,4,369,flight4,-0.019340782
EIF2S1,"""eukaryotic translation initiation factor 2, subunit 1 alpha""",1,370,flight1,0.049431646
EIF2S1,"""eukaryotic translation initiation factor 2, subunit 1 alpha""",2,370,flight2,0.023894775
EIF2S1,"""eukaryotic translation initiation factor 2, subunit 1 alpha""",3,370,flight3,0.069708304
EIF2S1,"""eukaryotic translation initiation factor 2, subunit 1 alpha""",4,370,flight4,0.033367975
EIF4A1,eukaryotic translation initiation factor 4A1,1,371,flight1,0.017600771
EIF4A1,eukaryotic translation initiation factor 4A1,2,371,flight2,0.013997055
EIF4A1,eukaryotic translation initiation factor 4A1,3,371,flight3,0.023825135
EIF4A1,eukaryotic translation initiation factor 4A1,4,371,flight4,0.013172812
EIF4G1,"""eukaryotic translation initiation factor 4, gamma 1""",1,372,flight1,0.018929033
EIF4G1,"""eukaryotic translation initiation factor 4, gamma 1""",2,372,flight2,0.010209114
EIF4G1,"""eukaryotic translation initiation factor 4, gamma 1""",3,372,flight3,0.017954792
EIF4G1,"""eukaryotic translation initiation factor 4, gamma 1""",4,372,flight4,0.027697316
EIF5,eukaryotic translation initiation factor 5,1,373,flight1,0.01932213
EIF5,eukaryotic translation initiation factor 5,2,373,flight2,0.009717993
EIF5,eukaryotic translation initiation factor 5,3,373,flight3,0.025390676
EIF5,eukaryotic translation initiation factor 5,4,373,flight4,0.025901444
EIF5A | EIF5AL3,eukaryotic translation initiation factor 5A | eukaryotic translation initiation factor 5A-like 3,1,374,flight1,0.065287546
EIF5A | EIF5AL3,eukaryotic translation initiation factor 5A | eukaryotic translation initiation factor 5A-like 3,2,374,flight2,0.021731409
EIF5A | EIF5AL3,eukaryotic translation initiation factor 5A | eukaryotic translation initiation factor 5A-like 3,3,374,flight3,0.070219414
EIF5A | EIF5AL3,eukaryotic translation initiation factor 5A | eukaryotic translation initiation factor 5A-like 3,4,374,flight4,0.045390204
ELAVL1,"""ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)""",1,375,flight1,0.052633826
ELAVL1,"""ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)""",2,375,flight2,0.024143582
ELAVL1,"""ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)""",3,375,flight3,0.069349603
ELAVL1,"""ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)""",4,375,flight4,0.037684959
ELP4,elongation protein 4 homolog (S. cerevisiae),1,376,flight1,-0.021698752
ELP4,elongation protein 4 homolog (S. cerevisiae),2,376,flight2,-0.026933189
ELP4,elongation protein 4 homolog (S. cerevisiae),3,376,flight3,-0.037772492
ELP4,elongation protein 4 homolog (S. cerevisiae),4,376,flight4,-0.035957837
EMILIN1,elastin microfibril interfacer 1,1,377,flight1,-0.049930576
EMILIN1,elastin microfibril interfacer 1,2,377,flight2,-0.060153644
EMILIN1,elastin microfibril interfacer 1,3,377,flight3,-0.02126589
EMILIN1,elastin microfibril interfacer 1,4,377,flight4,-0.032857209
EMR4,"""EGF-like module containing, mucin-like, hormone receptor-like sequence 4""",1,378,flight1,0.158107401
EMR4,"""EGF-like module containing, mucin-like, hormone receptor-like sequence 4""",2,378,flight2,0.080283848
EMR4,"""EGF-like module containing, mucin-like, hormone receptor-like sequence 4""",3,378,flight3,0.12470626
EMR4,"""EGF-like module containing, mucin-like, hormone receptor-like sequence 4""",4,378,flight4,0.07079327
ENDOD1,endonuclease domain containing 1,1,379,flight1,0.101696385
ENDOD1,endonuclease domain containing 1,2,379,flight2,0.043046099
ENDOD1,endonuclease domain containing 1,3,379,flight3,0.090207377
ENDOD1,endonuclease domain containing 1,4,379,flight4,0.097575571
ENO1,"""enolase 1, alpha non-neuron""",1,380,flight1,0.056036569
ENO1,"""enolase 1, alpha non-neuron""",2,380,flight2,0.036990234
ENO1,"""enolase 1, alpha non-neuron""",3,380,flight3,0.009537164
ENO1,"""enolase 1, alpha non-neuron""",4,380,flight4,0.02985276
ENO1 | GM5506,"""enolase 1, alpha non-neuron | predicted gene 5506""",1,381,flight1,0.068941462
ENO1 | GM5506,"""enolase 1, alpha non-neuron | predicted gene 5506""",2,381,flight2,0.030980731
ENO1 | GM5506,"""enolase 1, alpha non-neuron | predicted gene 5506""",3,381,flight3,0.019853246
ENO1 | GM5506,"""enolase 1, alpha non-neuron | predicted gene 5506""",4,381,flight4,0.049947383
ENPEP,glutamyl aminopeptidase,1,382,flight1,0.067485894
ENPEP,glutamyl aminopeptidase,2,382,flight2,0.018216382
ENPEP,glutamyl aminopeptidase,3,382,flight3,0.100071875
ENPEP,glutamyl aminopeptidase,4,382,flight4,0.045865403
EPB4.1L2,erythrocyte protein band 4.1-like 2,1,383,flight1,0.033000288
EPB4.1L2,erythrocyte protein band 4.1-like 2,2,383,flight2,0.016734484
EPB4.1L2,erythrocyte protein band 4.1-like 2,3,383,flight3,0.045526863
EPB4.1L2,erythrocyte protein band 4.1-like 2,4,383,flight4,0.034344073
EPPK1,epiplakin 1,1,384,flight1,-0.05581861
EPPK1,epiplakin 1,2,384,flight2,-0.057624343
EPPK1,epiplakin 1,3,384,flight3,-0.036301607
EPPK1,epiplakin 1,4,384,flight4,-0.017479052
ERAS | PCSK1N,ES cell-expressed Ras | proprotein convertase subtilisin/kexin type 1 inhibitor,1,385,flight1,-0.073226016
ERAS | PCSK1N,ES cell-expressed Ras | proprotein convertase subtilisin/kexin type 1 inhibitor,2,385,flight2,-0.038168794
ERAS | PCSK1N,ES cell-expressed Ras | proprotein convertase subtilisin/kexin type 1 inhibitor,3,385,flight3,-0.027775017
ERAS | PCSK1N,ES cell-expressed Ras | proprotein convertase subtilisin/kexin type 1 inhibitor,4,385,flight4,-0.040113841
ERCC5,"""excision repair cross-complementing rodent repair deficiency, complementation group 5""",1,386,flight1,-0.0278906
ERCC5,"""excision repair cross-complementing rodent repair deficiency, complementation group 5""",2,386,flight2,-0.026722761
ERCC5,"""excision repair cross-complementing rodent repair deficiency, complementation group 5""",3,386,flight3,-0.023403003
ERCC5,"""excision repair cross-complementing rodent repair deficiency, complementation group 5""",4,386,flight4,-0.017296991
ERGIC1,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1,1,387,flight1,0.079715938
ERGIC1,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1,2,387,flight2,0.03253583
ERGIC1,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1,3,387,flight3,0.061750993
ERGIC1,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1,4,387,flight4,0.049650835
ERLEC1,endoplasmic reticulum lectin 1,1,388,flight1,-0.05086201
ERLEC1,endoplasmic reticulum lectin 1,2,388,flight2,-0.076536803
ERLEC1,endoplasmic reticulum lectin 1,3,388,flight3,-0.009918134
ERLEC1,endoplasmic reticulum lectin 1,4,388,flight4,-0.078697966
EVI5,ecotropic viral integration site 5,1,389,flight1,0.092645808
EVI5,ecotropic viral integration site 5,2,389,flight2,0.022638027
EVI5,ecotropic viral integration site 5,3,389,flight3,0.056357706
EVI5,ecotropic viral integration site 5,4,389,flight4,0.057640984
EXOSC1,exosome component 1,1,390,flight1,0.058940174
EXOSC1,exosome component 1,2,390,flight2,0.018751387
EXOSC1,exosome component 1,3,390,flight3,0.041540967
EXOSC1,exosome component 1,4,390,flight4,0.04454891
EXOSC8,exosome component 8,1,391,flight1,0.041200287
EXOSC8,exosome component 8,2,391,flight2,0.019995044
EXOSC8,exosome component 8,3,391,flight3,0.042898735
EXOSC8,exosome component 8,4,391,flight4,0.027481909
F8,coagulation factor VIII,1,392,flight1,-0.046466007
F8,coagulation factor VIII,2,392,flight2,-0.052305047
F8,coagulation factor VIII,3,392,flight3,-0.025137374
F8,coagulation factor VIII,4,392,flight4,-0.075669685
FAM102A,"""family with sequence similarity 102, member A""",1,393,flight1,0.033997244
FAM102A,"""family with sequence similarity 102, member A""",2,393,flight2,0.035388421
FAM102A,"""family with sequence similarity 102, member A""",3,393,flight3,0.068551823
FAM102A,"""family with sequence similarity 102, member A""",4,393,flight4,0.027879476
FAM107A,"""family with sequence similarity 107, member A""",1,394,flight1,-0.09095252
FAM107A,"""family with sequence similarity 107, member A""",2,394,flight2,-0.097619303
FAM107A,"""family with sequence similarity 107, member A""",3,394,flight3,-0.019023959
FAM107A,"""family with sequence similarity 107, member A""",4,394,flight4,-0.085014576
FAM114A1,"""family with sequence similarity 114, member A1""",1,395,flight1,0.094187487
FAM114A1,"""family with sequence similarity 114, member A1""",2,395,flight2,0.040088172
FAM114A1,"""family with sequence similarity 114, member A1""",3,395,flight3,0.083914464
FAM114A1,"""family with sequence similarity 114, member A1""",4,395,flight4,0.019366922
FAM124A,"""family with sequence similarity 124, member A""",1,396,flight1,-0.018992362
FAM124A,"""family with sequence similarity 124, member A""",2,396,flight2,-0.035820697
FAM124A,"""family with sequence similarity 124, member A""",3,396,flight3,-0.037099367
FAM124A,"""family with sequence similarity 124, member A""",4,396,flight4,-0.064261657
FAM133B,"""family with sequence similarity 133, member B""",1,397,flight1,0.004570452
FAM133B,"""family with sequence similarity 133, member B""",2,397,flight2,0.017175206
FAM133B,"""family with sequence similarity 133, member B""",3,397,flight3,0.023470427
FAM133B,"""family with sequence similarity 133, member B""",4,397,flight4,0.030956643
FAM136A,"""family with sequence similarity 136, member A""",1,398,flight1,0.181512236
FAM136A,"""family with sequence similarity 136, member A""",2,398,flight2,0.073520188
FAM136A,"""family with sequence similarity 136, member A""",3,398,flight3,0.087741156
FAM136A,"""family with sequence similarity 136, member A""",4,398,flight4,0.05196115
FAM173B,"""family with sequence similarity 173, member B""",1,399,flight1,0.089935047
FAM173B,"""family with sequence similarity 173, member B""",2,399,flight2,0.053127816
FAM173B,"""family with sequence similarity 173, member B""",3,399,flight3,0.040302954
FAM173B,"""family with sequence similarity 173, member B""",4,399,flight4,0.049967798
FAM174B,"""family with sequence similarity 174, member B""",1,400,flight1,0.007077403
FAM174B,"""family with sequence similarity 174, member B""",2,400,flight2,0.046113587
FAM174B,"""family with sequence similarity 174, member B""",3,400,flight3,0.041236719
FAM174B,"""family with sequence similarity 174, member B""",4,400,flight4,0.033790484
FAM175A,"""family with sequence similarity 175, member A""",1,401,flight1,0.015482431
FAM175A,"""family with sequence similarity 175, member A""",2,401,flight2,0.009260656
FAM175A,"""family with sequence similarity 175, member A""",3,401,flight3,0.025115885
FAM175A,"""family with sequence similarity 175, member A""",4,401,flight4,0.022913616
FAM20B,"""family with sequence similarity 20, member B""",1,402,flight1,0.046369899
FAM20B,"""family with sequence similarity 20, member B""",2,402,flight2,0.011735388
FAM20B,"""family with sequence similarity 20, member B""",3,402,flight3,0.057474219
FAM20B,"""family with sequence similarity 20, member B""",4,402,flight4,0.034500556
FAM20C,"""family with sequence similarity 20, member C""",1,403,flight1,0.071852191
FAM20C,"""family with sequence similarity 20, member C""",2,403,flight2,0.0970336
FAM20C,"""family with sequence similarity 20, member C""",3,403,flight3,0.097392586
FAM20C,"""family with sequence similarity 20, member C""",4,403,flight4,0.034003596
FAM36A,"""family with sequence similarity 36, member A""",1,404,flight1,0.071286689
